-4.800000 -2.000000 -3.749938e-01
-4.800000 -1.900000 -4.102271e-01
-4.800000 -1.800000 -4.446920e-01
-4.800000 -1.700000 -4.780519e-01
-4.800000 -1.600000 -5.101295e-01
-4.800000 -1.500000 -5.409290e-01
-4.800000 -1.400000 -5.706424e-01
-4.800000 -1.300000 -5.996419e-01
-4.800000 -1.200000 -6.284551e-01
-4.800000 -1.100000 -6.577260e-01
-4.800000 -1.000000 -6.881634e-01
-4.800000 -0.900000 -7.204820e-01
-4.800000 -0.800000 -7.553401e-01
-4.800000 -0.700000 -7.932803e-01
-4.800000 -0.600000 -8.346796e-01
-4.800000 -0.500000 -8.797130e-01
-4.800000 -0.400000 -9.283358e-01
-4.800000 -0.300000 -9.802861e-01
-4.800000 -0.200000 -1.035110e+00
-4.800000 -0.100000 -1.092204e+00
-4.800000 0.000000 -1.150880e+00
-4.800000 0.100000 -1.210433e+00
-4.800000 0.200000 -1.270222e+00
-4.800000 0.300000 -1.329737e+00
-4.800000 0.400000 -1.388671e+00
-4.800000 0.500000 -1.446955e+00
-4.800000 0.600000 -1.504788e+00
-4.800000 0.700000 -1.562627e+00
-4.800000 0.800000 -1.621158e+00
-4.800000 0.900000 -1.681236e+00
-4.800000 1.000000 -1.743805e+00
-4.800000 1.100000 -1.809802e+00
-4.800000 1.200000 -1.880055e+00
-4.800000 1.300000 -1.955184e+00
-4.800000 1.400000 -2.035505e+00
-4.800000 1.500000 -2.120968e+00
-4.800000 1.600000 -2.211106e+00
-4.800000 1.700000 -2.305030e+00
-4.800000 1.800000 -2.401441e+00
-4.800000 1.900000 -2.498690e+00
-4.800000 2.000000 -2.594850e+00
-4.800000 2.100000 -2.687825e+00
-4.800000 2.200000 -2.775454e+00
-4.800000 2.300000 -2.855634e+00
-4.800000 2.400000 -2.926428e+00
-4.800000 2.500000 -2.986162e+00
-4.800000 2.600000 -3.033500e+00
-4.800000 2.700000 -3.067495e+00
-4.800000 2.800000 -3.087608e+00
-4.800000 2.900000 -3.093711e+00
-4.800000 3.000000 -3.086056e+00
-4.800000 3.100000 -3.065233e+00
-4.800000 3.200000 -3.032109e+00
-4.800000 3.300000 -2.987768e+00
-4.800000 3.400000 -2.933441e+00
-4.800000 3.500000 -2.870447e+00
-4.800000 3.600000 -2.800132e+00
-4.800000 3.700000 -2.723826e+00
-4.800000 3.800000 -2.642803e+00
-4.800000 3.900000 -2.558250e+00
-4.800000 4.000000 -2.471254e+00
-4.800000 4.100000 -2.382786e+00
-4.800000 4.200000 -2.293698e+00
-4.800000 4.300000 -2.204725e+00
-4.800000 4.400000 -2.116486e+00
-4.800000 4.500000 -2.029499e+00
-4.800000 4.600000 -1.944182e+00
-4.800000 4.700000 -1.860868e+00
-4.800000 4.800000 -1.779814e+00
-4.800000 4.900000 -1.701209e+00
-4.800000 5.000000 -1.625189e+00

-4.700000 -5.000000 -1.645433e-01
-4.700000 -4.900000 -1.555854e-01
-4.700000 -4.800000 -1.461757e-01
-4.700000 -4.700000 -1.363506e-01
-4.700000 -4.600000 -1.261619e-01
-4.700000 -4.500000 -1.156799e-01
-4.700000 -4.400000 -1.049965e-01
-4.700000 -4.300000 -9.422859e-02
-4.700000 -4.200000 -8.352130e-02
-4.700000 -4.100000 -7.305121e-02
-4.700000 -4.000000 -6.302904e-02
-4.700000 -3.900000 -5.370148e-02
-4.700000 -3.800000 -4.535170e-02
-4.700000 -3.700000 -3.829812e-02
-4.700000 -3.600000 -3.289074e-02
-4.700000 -3.500000 -2.950461e-02
-4.700000 -3.400000 -2.852981e-02
-4.700000 -3.300000 -3.035766e-02
-4.700000 -3.200000 -3.536320e-02
